1126208tt1123635ttuhrtt2016-04-04 10:07:27tt2016-06-23tt2016-06-29ttDBVttDubrovnikttCroatiattHRttEuropettBCNttBarcelonattSpainttESttEuropett910.65ttHRKtt3642.60ttreturntt6tt\N
1126207tt1123634ttuhrtt2016-04-04 10:07:24tt2016-08-01tt2016-08-10ttZAGttZagrebttCroatiattHRttEuropettMNLttManilattPhilippinesttPHttAsiatt5287.00ttHRKtt5287.00ttreturntt9tt\N
1126206tt1123633ttuhrtt2016-04-04 10:06:56tt2016-04-14tt1970-01-01ttDBVttDubrovnikttCroatiattHRttEuropettOSIttOsijekttCroatiattHRttEuropett297.50ttHRKtt297.50ttonewaytt0tt\N
1126205tt1123632ttuhrtt2016-04-04 10:06:46tt2016-07-03tt2016-07-30ttZAGttZagrebttCroatiattHRttEuropettPARttParisttFrancettFRttEuropett1612.00ttHRKtt1612.00ttreturntt27tt\N
1126204tt1123631ttuhrtt2016-04-04 10:06:39tt2016-08-01tt2016-08-10ttRJKttRijekattCroatiattHRttEuropettMNLttManilattPhilippinesttPHttAsiatt37394.00ttHRKtt37394.00ttreturntt9tt\N
1126203tt1123630ttusitt2016-04-04 10:06:14tt2016-04-11tt2016-04-12ttLJUttLjubljanattSloveniattSIttEuropettSKPttSkopjettMacedoniattMKttEuropett245.16ttEURtt3677.40ttreturntt1tt\N
1126202tt1123629ttuhrtt2016-04-04 10:06:11tt2016-04-09tt1970-01-01ttZAGttZagrebttCroatiattHRttEuropettHAMttHamburgttGermanyttDEttEuropett1097.00ttHRKtt1097.00ttonewaytt0tt\N
1126201tt1123628ttuhrtt2016-04-04 10:06:01tt2016-04-21tt2016-04-25ttDBVttDubrovnikttCroatiattHRttEuropettMILttMilanttItalyttITttEuropett1252.05ttHRKtt2504.10ttreturntt4tt\N
1126200tt1123627ttuhrtt2016-04-04 10:05:15tt2016-04-11tt2016-04-13ttZAGttZagrebttCroatiattHRttEuropettSXBttStrasbourgttFrancettFRttEuropett3523.00ttHRKtt3523.00ttreturntt2tt\N
1126199tt1123626ttuhrtt2016-04-04 10:04:19tt2016-05-11tt2016-05-14ttZAGttZagrebttCroatiattHRttEuropettOSLttOslottNorwayttNOttEuropett2082.00ttHRKtt2082.00ttreturntt3tt\N
1126198tt1123625ttuhrtt2016-04-04 10:04:16tt2016-04-04tt2016-04-05ttLJUttLjubljanattSloveniattSIttEuropettTXLttBerlinttGermanyttDEttEuropett1912.00ttHRKtt1912.00ttreturntt1tt\N
1126197tt1123624ttuhrtt2016-04-04 10:03:52tt2016-04-04tt2016-04-04ttLJUttLjubljanattSloveniattSIttEuropettTXLttBerlinttGermanyttDEttEuropett3056.00ttHRKtt3056.00ttreturntt0tt\N
1126196tt1123623ttuhrtt2016-04-04 10:03:46tt2016-09-23tt2016-10-14ttBEGttBelgradettSerbiattRSttEuropettLASttLas VegasttUnited StatesttUSttNorth Americatt4599.00ttHRKtt4599.00ttreturntt21tt\N
1126195tt1123622ttuhrtt2016-04-04 10:03:43tt2016-08-01tt1970-01-01ttZAGttZagrebttCroatiattHRttEuropettCHIttChicagottUnited StatesttUSttNorth Americatt4431.00ttHRKtt4431.00ttonewaytt0tt\N
1126192tt1123619ttuhrtt2016-04-04 10:03:12tt2016-06-16tt2016-06-22ttZAGttZagrebttCroatiattHRttEuropettLISttLisbonttPortugalttPTttEuropett1694.00ttHRKtt3388.00ttreturntt6tt\N
1126193tt1123620ttuhrtt2016-04-04 10:03:12tt2016-04-04tt2016-04-04ttZAGttZagrebttCroatiattHRttEuropettTXLttBerlinttGermanyttDEttEuropett2921.00ttHRKtt2921.00ttreturntt0tt\N
1126194tt1123621ttuhrtt2016-04-04 10:03:12tt2016-05-09tt2016-05-14ttZADttZadarttCroatiattHRttEuropettDUBttDublinttIrelandttIEttEuropett2182.00ttHRKtt2182.00ttreturntt5tt\N
1126190tt1123617ttusitt2016-04-04 10:03:01tt2016-05-30tt2016-06-03ttLJUttLjubljanattSloveniattSIttEuropettHAJttHanoverttGermanyttDEttEuropett305.19ttEURtt2288.93ttreturntt4tt\N
1126191tt1123618ttuhrtt2016-04-04 10:03:01tt2016-04-18tt2016-04-19ttZAGttZagrebttCroatiattHRttEuropettLUXttLuxembourgttLuxembourgttLUttEuropett2290.00ttHRKtt2290.00ttreturntt1tt\N
1126189tt1123616ttuhrtt2016-04-04 10:02:49tt2016-04-07tt2016-04-13ttLONttLondonttUnited KingdomttGBttEuropettLJUttLjubljanattSloveniattSIttEuropett940.23ttHRKtt2820.68ttreturntt6tt\N
1126188tt1123615ttuhrtt2016-04-04 10:02:38tt2016-06-29tt2016-09-13ttYYZttTorontottCanadattCAttNorth AmericattZAGttZagrebttCroatiattHRttEuropett5637.00ttHRKtt5637.00ttreturntt16tt\N
1126187tt1123614ttuhrtt2016-04-04 10:02:08tt2016-08-01tt1970-01-01ttZAGttZagrebttCroatiattHRttEuropettCHIttChicagottUnited StatesttUSttNorth Americatt4431.00ttHRKtt4431.00ttonewaytt0tt\N
1126186tt1123613ttuhrtt2016-04-04 10:02:04tt2016-04-07tt2016-04-13ttLONttLondonttUnited KingdomttGBttEuropettZAGttZagrebttCroatiattHRttEuropett1464.00ttHRKtt4392.00ttreturntt6tt\N
1126185tt1123612ttuhrtt2016-04-04 10:01:37tt2016-04-08tt2016-04-15ttCPHttCopenhagenttDenmarkttDKttEuropettZAGttZagrebttCroatiattHRttEuropett1836.00ttHRKtt1836.00ttreturntt7tt\N
1126184tt1123611ttuhrtt2016-04-04 10:01:23tt2016-04-04tt2016-04-05ttZAGttZagrebttCroatiattHRttEuropettBERttBerlinttGermanyttDEttEuropett2483.00ttHRKtt2483.00ttreturntt1tt\N
1126183tt1123610ttusitt2016-04-04 10:01:07tt2016-04-24tt2016-05-03ttBEGttBelgradettSerbiattRSttEuropettATHttAthensttGreecettGRttEuropett173.41ttEURtt2601.15ttreturntt9tt\N
1126182tt1123609ttuhrtt2016-04-04 10:01:01tt2016-06-15tt2016-06-22ttZAGttZagrebttCroatiattHRttEuropettLISttLisbonttPortugalttPTttEuropett1520.00ttHRKtt3040.00ttreturntt7tt\N
1126180tt1123607ttuhrtt2016-04-04 10:00:32tt2016-04-08tt2016-04-10ttZAGttZagrebttCroatiattHRttEuropettVIEttViennattAustriattATttEuropett1292.33ttHRKtt3877.00ttreturntt2tt\N
1126181tt1123608ttuhrtt2016-04-04 10:00:32tt2016-05-23tt2016-05-27ttBRUttBrusselsttBelgiumttBEttEuropettHELttHelsinkittFinlandttFIttEuropett1223.00ttHRKtt1223.00ttreturntt4tt\N
1126179tt1123606ttuhrtt2016-04-04 10:00:29tt2016-04-08tt2016-04-15ttZAGttZagrebttCroatiattHRttEuropettCPHttCopenhagenttDenmarkttDKttEuropett1438.00ttHRKtt1438.00ttreturntt7tt\N
1126178tt1123605ttusitt2016-04-04 09:59:27tt2016-05-31tt2016-06-03ttLJUttLjubljanattSloveniattSIttEuropettHAJttHanoverttGermanyttDEttEuropett250.19ttEURtt1876.42ttreturntt3tt\N
1126177tt1123604ttuhrtt2016-04-04 09:59:17tt2016-04-18tt2016-09-30ttZAGttZagrebttCroatiattHRttEuropettYQRttReginattCanadattCAttNorth Americatt3506.50ttHRKtt7013.00ttreturntt15tt\N
1126176tt1123603ttuhrtt2016-04-04 09:59:08tt2016-04-08tt2016-04-15ttZAGttZagrebttCroatiattHRttEuropettCPHttCopenhagenttDenmarkttDKttEuropett1438.00ttHRKtt1438.00ttreturntt7tt\N
1126175tt1123602ttusitt2016-04-04 09:58:59tt2016-04-18tt2016-04-21ttZAGttZagrebttCroatiattHRttEuropettDBVttDubrovnikttCroatiattHRttEuropett97.24ttEURtt1458.60ttreturntt3tt\N
1126174tt1123601ttuhrtt2016-04-04 09:58:25tt2016-04-06tt2016-04-06ttZAGttZagrebttCroatiattHRttEuropettDUSttDusseldorfttGermanyttDEttEuropett2443.82ttHRKtt2443.82ttreturntt0tt\N
1126173tt1123600ttusitt2016-04-04 09:57:59tt2016-04-24tt2016-05-03ttBEGttBelgradettSerbiattRSttEuropettATHttAthensttGreecettGRttEuropett173.41ttEURtt2601.15ttreturntt9tt\N
1126172tt1123599ttusitt2016-04-04 09:57:55tt2016-05-31tt2016-06-03ttLJUttLjubljanattSloveniattSIttEuropettHANttHanoittVietnamttVNttAsiatt999.04ttEURtt7492.80ttreturntt3tt\N
1126171tt1123598ttuhrtt2016-04-04 09:57:36tt2016-05-13tt2016-05-14ttZAGttZagrebttCroatiattHRttEuropettOSLttOslottNorwayttNOttEuropett1680.00ttHRKtt1680.00ttreturntt1tt\N
1126170tt1123597ttuhrtt2016-04-04 09:57:31tt2016-04-11tt2016-04-14ttZAGttZagrebttCroatiattHRttEuropettMNLttManilattPhilippinesttPHttAsiatt5306.00ttHRKtt5306.00ttreturntt3tt\N
1126169tt1123596ttuhrtt2016-04-04 09:57:13tt2016-06-12tt1970-01-01ttPARttParisttFrancettFRttEuropettZADttZadarttCroatiattHRttEuropett364.24ttHRKtt364.24ttonewaytt0tt\N
1126168tt1123595ttuhrtt2016-04-04 09:56:56tt2016-06-09tt2016-07-21ttZAGttZagrebttCroatiattHRttEuropettCGNttColognettGermanyttDEttEuropett986.54ttHRKtt986.54ttreturntt12tt\N
1126167tt1123594ttusitt2016-04-04 09:55:43tt2016-04-05tt2016-06-30ttMUCttMunichttGermanyttDEttEuropettNYCttNew YorkttUnited StatesttUSttNorth Americatt619.55ttEURtt4646.62ttreturntt26tt3
1126166tt1123593ttuhrtt2016-04-04 09:55:40tt2016-04-26tt2016-05-04ttALGttAlgiersttAlgeriattDZttAfricattSPUttSplitttCroatiattHRttEuropett2323.00ttHRKtt2323.00ttreturntt8tt\N
1126165tt1123592ttuhrtt2016-04-04 09:55:26tt2016-06-10tt2016-06-12ttZAGttZagrebttCroatiattHRttEuropettZRHttZurichttSwitzerlandttCHttEuropett1050.00ttHRKtt1050.00ttreturntt2tt\N
1126164tt1123591ttuhrtt2016-04-04 09:55:22tt2016-04-07tt2016-04-10ttDBVttDubrovnikttCroatiattHRttEuropettFRAttFrankfurtttGermanyttDEttEuropett1419.00ttHRKtt1419.00ttreturntt3tt\N
1126163tt1123590ttusitt2016-04-04 09:55:19tt2016-04-05tt2016-06-30ttMUCttMunichttGermanyttDEttEuropettNYCttNew YorkttUnited StatesttUSttNorth Americatt940.96ttEURtt7057.20ttreturntt26tt3
1126162tt1123589ttusitt2016-04-04 09:55:18tt2016-04-27tt1970-01-01ttFCOttRomettItalyttITttEuropettTSFttTrevisottItalyttITttEuropett80.71ttEURtt605.33ttonewaytt0tt\N
1126161tt1123588ttusitt2016-04-04 09:54:56tt2016-06-04tt2016-08-30ttMUCttMunichttGermanyttDEttEuropettNYCttNew YorkttUnited StatesttUSttNorth Americatt910.96ttEURtt6832.20ttreturntt27tt3
1126160tt1123587ttuhrtt2016-04-04 09:54:45tt2016-08-13tt2016-08-20ttLONttLondonttUnited KingdomttGBttEuropettPPTttPapeetettFrench PolynesiattPFttAustralia and Oceaniatt21877.00ttHRKtt21877.00ttreturntt7tt3
